,ProductKey,Name,NumberCatalog,Gender,Brand,Price,Color,Details,Sole,Upper,Type,GlobalRank,Reviews,RankSize,RankComfort,RankQuality
827,123173956,New Look flat lace up boot,1234,Women,new look,210.0,black,7,Other,Other,shoe,4,5,128.396,176.547,192.599
828,123165877,New Look lace up flat boot with zip detail,1234,Women,new look,210.0,black,6,Rubber Other,Other,shoe,5,62,134.818,234.328,234.328
829,106064559,ASOS DESIGN Emotive high-heeled platform ankle boots,1236,Women,asos design,246.66,black,6,Other,Other,boots,4,24,150.87,227.906,215.068
830,106064560,ASOS DESIGN Emotive high-heeled platform ankle boots,1236,Women,asos design,275.0,tan,5,Other,Other,boots,4,35,170.125,195.807,227.906
831,116743421,New Balance Running Arishi trainers,1237,Women,new balance,445.0,black,8,Other,Other,trainers,3,3,105.927,186.177,186.177
832,117616067,ASOS DESIGN Profile chunky high heeled loafer,1240,Women,asos design,99.19,tan,6,Other,Other,shoe,2,3,80.25,54.5677,160.5
833,113879912,ASOS DESIGN Gracie chunky knee high wellies,1241,Women,asos design,93.68,cream,5,Other,Other,wellies,5,6,160.5,266.427,295.318
834,1982810,ASOS DESIGN Gracie chunky knee high wellies,1241,Women,asos design,105.8,khaki,5,Other,Other,wellies,4,15,109.135,218.276,199.016
835,1982774,ASOS DESIGN Gracie chunky knee high wellies,1241,Women,asos design,96.98,black,6,Other,Other,wellies,4,32,109.135,231.12,234.328
836,113879908,ASOS DESIGN Gracie chunky knee high wellies,1241,Women,asos design,93.68,candy pink,5,Other,Other,wellies,2,4,99.5052,160.5,99.5052
837,113879910,ASOS DESIGN Gracie chunky knee high wellies,1241,Women,asos design,112.41,green,5,Other,Other,wellies,5,3,186.177,295.318,240.75
838,114118461,ASOS DESIGN Gracie chunky knee high wellies,1241,Women,asos design,131.15,gold glitter,5,Other,Textile Other,wellies,4,9,115.557,260.005,250.375
839,114118462,ASOS DESIGN Gracie chunky knee high wellies,1241,Women,asos design,121.23,zebra,5,Other,Other,wellies,5,9,141.24,240.75,292.109
840,103395519,ASOS DESIGN Ratings leather chelsea boots,1242,Women,asos design,205.73,black leather,6,Other,Other,chelsea,3,45,112.349,125.188,202.229
841,116018606,ASOS DESIGN Ratings leather chelsea boots,1242,Women,asos design,330.63,blue croc leather,6,Other,Other,shoe,3,5,160.5,144.448,160.5
842,118735358,South Beach padded borg snow boots,1248,Women,south beach,210.0,black,5,Other,Other,shoe,5,5,99.5052,260.005,266.427
843,116031296,ASOS DESIGN Koko heeled over the knee boots,1249,Women,asos design,275.0,black pu,5,Other,Other,shoe,5,7,160.5,240.75,263.219
844,116031345,ASOS DESIGN Koko heeled over the knee boots,1249,Women,asos design,275.0,black micro,4,Other,Textile Other,boots,4,20,189.385,150.87,227.906
845,120098441,Topshop Karter lace up boot,1252,Women,topshop,255.0,black,7,Rubber Other,Other,shoe,3,12,160.5,186.177,166.917
846,116032520,ASOS DESIGN Carla chunky flat boots,1253,Women,asos design,260.0,black,5,Other,Other,boots,5,17,166.917,224.698,276.057
847,116018670,ASOS DESIGN Carla chunky flat boots,1253,Women,asos design,260.0,cappicuno,6,Other,Other,boots,5,4,160.5,321.0,295.318
848,120179662,Daisy Street Exclusive double platform heeled shoes,1254,Women,daisy street,165.32,lilac satin,6,Rubber Other,Textile Other,shoe,4,10,186.177,192.599,218.276
849,122663345,New Look zip front flat chunky chelsea boot,1256,Women,new look,240.0,black,4,Rubber Other,Other,shoe,5,16,186.177,282.479,276.057
850,116443429,schuh Lancey chunky lace up shoes,1257,Women,schuh,195.0,black,5,ThermoplasticPolyurethane Other,Other,shoe,4,7,195.807,160.5,173.339
851,116018611,ASOS DESIGN Reality chunky mid-heeled chelsea boots,1258,Women,asos design,225.0,black,6,Other,Other,chelsea,4,9,141.24,221.49,231.12
852,116018649,ASOS DESIGN Reality chunky mid-heeled chelsea boots,1258,Women,asos design,225.0,brown patent,6,Other,Other,boots,4,13,141.24,208.646,234.328
853,116066193,ASOS DESIGN Marvin chunky flat mules,1259,Women,asos design,180.0,black,4,Other,Other,mules,4,6,186.177,186.177,253.589
854,116066208,ASOS DESIGN Marvin chunky flat mules,1259,Women,asos design,180.0,khaki,5,Other,Other,mules,4,5,224.698,224.698,272.849
855,1968990,ASOS DESIGN Emerald high heeled sock boots,1264,Women,asos design,225.0,black,5,Other,Other,boots,3,74,147.656,112.349,176.547
856,116018574,ASOS DESIGN Ranch leather mid-calf heeled western boots,1269,Women,asos design,390.0,burgundy leather,5,Other,Other,boots,5,5,144.448,176.547,224.698
857,117370199,ASOS DESIGN Ranch suede mid-calf heeled western boots,1269,Women,asos design,390.0,off white suede,5,Other,Other,boots,4,4,60.9896,141.24,221.49
858,118653769,adidas Running Response trainers,1270,Women,adidas,272.9,pink,9,Other,Other,trainers,4,31,134.818,0.0,0.0
859,115096572,ASOS DESIGN Hanon strappy platform heeled sandals,1271,Women,asos design,108.74,white,7,Other,Other,sandals,3,21,144.448,195.807,192.599
860,115096573,ASOS DESIGN Hanon strappy platform heeled sandals,1271,Women,asos design,195.0,black,7,Other,Textile Other,sandals,3,14,154.078,173.339,173.339
861,120632684,adidas Originals forum low trainers,1272,Women,adidas,450.0,white,7,Rubber Other,LeatherOther,shoe,5,116,157.286,282.479,301.74
862,116699545,Raid Kendall pull on calf boots,1275,Women,raid,225.0,black,6,ThermoplasticPolyurethane Other,Other,boots,3,21,147.656,202.229,176.547
863,116018653,ASOS DESIGN Austin leather chelsea western boots,1277,Women,asos design,370.0,black leather,5,Other,Other,chelsea,4,12,154.078,215.068,253.589
864,116018663,ASOS DESIGN Austin leather chelsea western boots,1277,Women,asos design,370.0,zebra,5,Other,Other,boots,3,7,115.557,160.5,240.75
865,116057358,ASOS DESIGN Pace sling back high heeled shoes,1280,Women,asos design,136.45,bright snake,4,Other,Other,heels,5,3,186.177,266.427,295.318
866,116057397,ASOS DESIGN Pace sling back high heeled shoes,1280,Women,asos design,136.45,white/clear,4,Other,Other,heels,5,4,121.979,215.068,240.75
867,114894613,Levi's sandal,1282,Women,levi's,129.89,regular black,5,Textile Other,Textile Other,sandals,4,4,240.75,202.229,301.74
868,113122183,RAID Meeka strappy mid heeled sandals,1283,Women,raid,70.85,green,6,Other,Other,sandals,4,5,202.229,141.24,202.229
869,114008838,Topshop Poppie tie up chunky sandal,1284,Women,topshop,85.02,black,5,Rubber Other,Other,sandals,5,5,144.448,272.849,272.849
870,112048623,RAID Alessi plait strap heel shoes,1285,Women,raid,70.85,green pu,5,Other,Other,heels,5,6,134.818,202.229,215.068
871,105559921,ASOS DESIGN Kaya chunky over the knee boots,1286,Women,asos design,170.56,black,6,Other,Other,boots,4,43,189.385,224.698,231.12
872,103605653,ASOS DESIGN Passion stiletto court shoes,1287,Women,asos design,170.0,chocolate,5,Other,Other,heels,5,41,157.286,186.177,237.536
873,101738597,ASOS DESIGN Passion stiletto court shoes,1287,Women,asos design,75.57,beige patent,4,Other,Other,heels,4,42,144.448,189.385,240.75
874,101778355,ASOS DESIGN Passion stiletto court shoes,1287,Women,asos design,170.0,black patent,4,Other,Other,heels,4,50,166.917,218.276,240.75
875,109348636,ASOS DESIGN Passion stiletto court shoes,1287,Women,asos design,115.46,multi print,5,Other,Other,heels,5,4,99.5052,121.979,221.49
876,109269316,ASOS DESIGN Jade knotted espadrille mules,1291,Women,asos design,130.0,beige,5,Other,Textile Other,espadrilles,2,8,189.385,131.609,141.24
877,109708994,ASOS DESIGN Jade knotted espadrille mules,1291,Women,asos design,130.0,gold,5,Other,Other,espadrilles,3,19,170.125,157.286,179.755
878,113494279,ASOS DESIGN Nocturnal platform high heeled sandals,1292,Women,asos design,195.0,off white,7,Other,Other,heels,5,28,179.755,260.005,256.797
879,116018641,ASOS DESIGN Antidote chunky chelsea boots black,1294,Women,asos design,225.0,black/black,6,Other,Other,boots,2,3,80.25,121.979,202.229
880,116018630,ASOS DESIGN Antidote chunky chelsea boots,1294,Women,asos design,225.0,zebra,6,Other,Other,boots,4,3,160.5,282.479,295.318
881,116018627,ASOS DESIGN Antidote chunky chelsea boots,1294,Women,asos design,225.0,black/lilac,6,Other,Other,boots,5,3,186.177,240.75,266.427
882,120593497,Glamorous high platform ankle boots,1298,Women,glamorous,240.0,black,5,Rubber Other,Other,shoe,5,7,160.5,276.057,253.589
883,116018655,ASOS DESIGN Candy chunky leather knee boots,1299,Women,asos design,480.0,black leather,5,Other,Other,shoe,4,8,189.385,221.49,240.75
884,118979266,ASOS DESIGN Ember high heeled sock boots,1300,Women,asos design,240.0,black,6,Other,Other,shoe,5,19,173.339,227.906,253.589
885,118979264,ASOS DESIGN Ember high heeled sock boots,1300,Women,asos design,240.0,choc patent,6,Other,Other,shoe,5,3,186.177,295.318,240.75
886,116769004,Simmi London Reign knitted over the knee second skin boots,1303,Women,simmi,305.0,black,5,Rubber Other,Textile Other,boots,3,8,205.438,218.276,227.906
887,116057366,ASOS DESIGN Nimble slim platform high heeled sandals,1304,Women,asos design,141.7,black,7,Other,Other,heels,4,5,192.599,224.698,272.849
888,116057396,ASOS DESIGN Nimble slim platform high heeled sandals,1304,Women,asos design,200.0,pink,7,Other,Textile Other,heels,4,4,160.5,295.318,295.318
889,117716236,RAID Wink square toe block heeled sandals,1305,Women,raid,145.0,gold,5,Other,Other,sandals,2,6,105.927,54.5677,147.656
890,108700262,RAID Wink square toe block heeled sandals,1305,Women,raid,91.84,black patent,6,Other,Other,heels,4,5,144.448,176.547,221.49
891,109504020,RAID Wink block heeled sandals,1305,Women,raid,135.0,beige,7,Other,Other,heels,4,26,131.609,205.438,231.12
892,114995827,Public Desire Glow Girl platform heeled sandals,1306,Women,public desire,82.61,beige,5,Rubber Other,Other,sandals,4,6,160.5,160.5,240.75
893,113534993,Public Desire Glow Girl platform heel sandals,1306,Women,public desire,94.47,gold,6,Rubber Other,Textile Other,heels,4,6,160.5,173.339,227.906
894,114995835,Public Desire Glow Girl platform heeled sandals,1306,Women,public desire,115.67,pink,6,Rubber Other,Other,heels,4,8,160.5,189.385,269.635
895,113213458,Puma Training Retaliate trainers with yellow pop,1308,Women,puma,290.0,castlerock yellow,9,Rubber Other,Textile Other,trainers,5,8,160.5,240.75,276.057
896,116039419,ASOS DESIGN Mayan chunky lace up flat shoes,1309,Women,asos design,195.0,black,6,Other,Other,shoe,4,28,173.339,179.755,231.12
897,117344495,New Look faux leather double strap sliders,1310,Women,new look,78.67,black,4,Other,Other,sliders,5,28,179.755,160.5,202.229
898,117345538,New Look faux leather double strap sliders,1310,Women,new look,65.6,lilac,4,Other,Other,sliders,5,5,192.599,304.948,321.0
899,112871161,Be Mine Bridal Azalea stiletto heel sandals,1311,Women,be mine,86.59,blush satin,5,Other,Textile Other,sandals,3,4,80.25,41.7292,221.49
900,109503804,ASOS DESIGN Flock padded flat mules,1312,Women,asos design,70.0,black,6,Other,Other,mules,3,21,138.026,208.646,215.068
901,109503780,ASOS DESIGN Flock padded flat mules,1312,Women,asos design,70.0,gold,5,Other,Other,mules,4,23,138.026,215.068,218.276
902,109503809,ASOS DESIGN Flock padded flat mules,1312,Women,asos design,70.0,white,5,Other,Other,mules,4,14,141.24,240.75,247.167
903,114631909,ASOS DESIGN Flock padded flat mules,1312,Women,asos design,43.3,pink shearling,5,Other,Textile Other,mules,5,5,144.448,224.698,208.646
904,116033091,ASOS DESIGN Elsie high heeled sock boot,1313,Women,asos design,240.0,black pu,6,Other,Other,boots,5,55,141.24,260.005,269.635
905,1470724,Public Desire Afternoon mid clear heeled sandals,1314,Women,public desire,170.0,blush,4,Rubber Other,Other,heels,4,99,138.026,211.859,224.698
906,1890214,ASOS DESIGN Grateful studded wellie boots,1317,Women,asos design,110.21,black,6,Other,Other,wellies,5,112,186.177,240.75,276.057
907,115973309,Reebok Training Nano X2 Adventure trainers,1328,Women,reebok,456.58,orange,9,Other,Other,trainers,5,25,0.0,0.0,0.0
908,122949005,New Look flat chunky chelsea boot with cleated sole,1330,Women,new look,210.0,white,6,Rubber Other,Other,shoe,4,5,240.75,224.698,192.599
909,122118464,New Look flat chunky chelsea boot with cleated sole,1330,Women,new look,225.0,black,6,Other,Other,shoe,4,3,215.068,240.75,266.427
910,125758635,New Look flat chunky chelsea boot with cleated sole,1330,Women,new look,210.0,brown,6,Other,Polyester Other,shoe,4,18,0.0,0.0,0.0
911,116049308,ASOS DESIGN Eleanor high heeled sock boots,1332,Women,asos design,225.0,black neoprene,5,Other,Textile Other,boots,3,6,173.339,105.927,147.656
912,116066226,ASOS DESIGN Marshall chunky chain flat mules,1336,Women,asos design,152.19,black croc,6,Other,Other,mules,4,5,160.5,192.599,240.75
913,116066190,ASOS DESIGN Marshall chunky chain flat mules,1336,Women,asos design,180.0,tan croc,6,Other,Other,mules,3,5,192.599,208.646,240.75
914,118809808,ASOS DESIGN Marnie chunky mary jane flat shoes,1337,Women,asos design,200.0,black patent,5,Other,Other,shoe,4,6,173.339,227.906,227.906
915,113318414,adidas Originals ZX 22 Boost trainers,1338,Women,adidas,525.0,mauve,10,Rubber Other,Textile Other,trainers,5,18,157.286,0.0,0.0
916,119058900,ASOS DESIGN Karma heeled cleated over the knee boots,1339,Women,asos design,315.0,black,5,Other,Other,shoe,5,18,112.349,266.427,272.849
917,115029328,Simmi London Solace heeled shoes,1340,Women,simmi,165.32,beige,4,Rubber Other,Other,heels,5,3,215.068,240.75,321.0
918,115978813,Simmi patent platform mules,1341,Women,simmi,99.19,stone,5,Rubber Other,Other,mules,5,8,173.339,240.75,266.427
919,113122198,RAID Hellena buckle mule clog sandals,1342,Women,raid,82.66,black croc,7,Other,Other,sandals,5,3,134.818,215.068,266.427
920,113868422,ASOS DESIGN Sparkle embellished mid heeled shoes,1343,Women,asos design,110.21,lilac,7,Other,Textile Other,heels,5,6,160.5,282.479,282.479
921,109348594,ASOS DESIGN Harvey mid heeled mule sandals,1345,Women,asos design,140.0,black,5,Other,Other,mules,5,31,150.87,260.005,285.688
922,109348596,ASOS DESIGN Harvey mid heeled mule sandals,1345,Women,asos design,81.87,pale blue,4,Other,Other,sandals,5,8,141.24,292.109,292.109
923,113105617,ASOS DESIGN Harvey weave mid heeled mule sandals,1345,Women,asos design,89.22,black,4,Other,Other,sandals,4,15,166.917,192.599,218.276
924,113333376,ASOS DESIGN Harvey mid heeled mule sandals,1345,Women,asos design,62.98,green,5,Other,Other,mules,4,5,160.5,202.229,221.49
925,103395911,ASOS DESIGN Panda tie leg block heeled shoes,1346,Women,asos design,170.0,black,5,Other,Textile Other,heels,4,15,138.026,112.349,199.016
926,109348639,ASOS DESIGN Panda tie leg block heeled shoes,1346,Women,asos design,78.72,taupe,4,Other,Textile Other,heels,3,22,125.188,163.708,163.708
927,119063462,ASOS DESIGN Panda embellished tie leg block heeled shoes,1346,Women,asos design,180.0,silver,5,Other,Other,shoe,4,4,121.979,141.24,221.49
928,103420079,ASOS DESIGN Evelyn high-heeled platform boots,1347,Women,asos design,150.1,black patent,6,Other,Other,boots,4,30,170.125,240.75,253.589
929,103420095,ASOS DESIGN Evelyn high-heeled platform boots,1347,Women,asos design,191.03,black,6,Other,Other,boots,5,60,157.286,224.698,247.167
930,104875702,ASOS DESIGN Noun platform barely there heeled sandals,1349,Women,asos design,170.0,black,5,Other,Textile Other,heels,4,64,179.755,176.547,208.646
931,113678797,ASOS DESIGN Noun platform barely there heeled sandals,1349,Women,asos design,170.0,clear,5,Other,Other,mules,4,17,131.609,170.125,189.385
932,116067416,ASOS DESIGN Noun platform barely there heeled sandals,1349,Women,asos design,170.0,beige,4,Other,Textile Other,sandals,3,6,160.5,144.448,192.599
933,116658399,ASOS DESIGN Pixel high heeled shoes,1356,Women,asos design,200.0,purple,5,Other,Textile Other,shoe,5,3,105.927,186.177,186.177
934,116658398,ASOS DESIGN Pixel high heeled shoes,1356,Women,asos design,200.0,black,4,Other,Other,shoe,3,3,105.927,160.5,160.5
935,112868755,Buffalo Vegan Corin low platform trainers,1357,Women,buffalo,500.0,white,8,Other,Other,trainers,4,3,202.229,282.479,321.0
936,116044893,Buffalo Vegan Corin low platform trainers,1357,Women,buffalo,555.0,white,8,Other,Other,trainers,4,6,186.177,240.75,253.589
937,123173958,New Look heeled boot with pointed toe,1361,Women,new look,185.0,stone,5,Other,Other,shoe,5,4,215.068,282.479,260.005
938,103364448,ASOS DESIGN Carly high-heeled pull on knee boots,1363,Women,asos design,345.0,black patent,5,Other,Other,boots,4,10,160.5,170.125,195.807
939,103875273,Glamorous block heel sock boot,1365,Women,glamorous,190.0,nude,5,Rubber Other,Other,boots,2,5,32.099,32.099,208.646
940,103875275,Glamorous block heel sock boot,1365,Women,glamorous,190.0,brown,5,Rubber Other,Other,boots,1,4,19.2552,0.0,121.979
941,116067414,ASOS DESIGN Nate platform heeled sandals,1367,Women,asos design,195.0,silver metallic,5,Other,Other,heels,4,14,147.656,211.859,234.328
942,116067401,ASOS DESIGN Nate platform heeled sandals,1367,Women,asos design,195.0,black,6,Other,Other,sandals,5,6,160.5,240.75,253.589
943,117633478,Puma Cali Dream perforated trainers,1369,Women,puma,445.0,white/red,7,Rubber Other,LeatherOther,trainers,4,14,131.609,266.427,282.479
944,110703399,Puma CA Pro trainers,1369,Women,puma,370.0,white,8,Rubber Other,LeatherOther,trainers,5,27,157.286,263.219,282.479
945,110949686,Puma CA Pro suede trainers,1369,Women,puma,395.0,black,7,Other,Textile Other,shoe,4,14,128.396,266.427,272.849
946,110949687,Puma CA Pro suede trainers,1369,Women,puma,395.0,dark green,7,Rubber Other,Textile Other,shoe,5,15,121.979,282.479,298.526
947,115082738,Puma CA Pro trainers,1369,Women,puma,390.0,white-green,7,Rubber Other,LeatherOther,trainers,5,10,154.078,266.427,288.896
948,115082739,Puma CA Pro trainers,1369,Women,puma,390.0,white-light grey,7,Rubber Other,LeatherOther,trainers,5,9,160.5,276.057,292.109
949,117596542,Puma CA Pro trainers,1369,Women,puma,312.26,white/black,6,Rubber Other,Textile Other,shoe,5,6,202.229,260.005,266.427
950,120599538,Puma CA Pro acid brights trainers,1369,Women,puma,312.26,multi,6,Rubber Other,Other,shoe,5,3,160.5,295.318,240.75
951,120599536,Puma CA Pro acid brights trainers,1369,Women,puma,312.26,multi,6,Rubber Other,Other,shoe,5,6,160.5,282.479,282.479
952,113728551,ASOS DESIGN Tamari leather toe thong flatform sandals,1370,Women,asos design,122.81,off white,4,Other,Other,sandals,2,14,208.646,93.0885,60.9896
953,113449667,ASOS DESIGN Hiccup strappy tie leg mid heeled sandals,1371,Women,asos design,170.0,gold,4,Other,Other,sandals,5,65,179.755,256.797,243.958
954,113449681,ASOS DESIGN Hiccup strappy tie leg mid heeled sandals,1371,Women,asos design,152.19,black,5,Other,Other,heels,5,90,179.755,276.057,250.375
955,113940419,ASOS DESIGN Hiccup strappy tie leg mid heeled sandals,1371,Women,asos design,102.34,green,4,Other,Other,heels,5,33,173.339,282.479,253.589
956,116057373,ASOS DESIGN Hiccup strappy tie leg mid heeled sandals,1371,Women,asos design,170.0,pink mix,4,Other,Other,heels,5,16,154.078,282.479,234.328
957,109348633,ASOS DESIGN Prize tie leg high heeled shoes,1372,Women,asos design,170.0,beige,4,Other,Other,heels,4,37,112.349,202.229,243.958
958,109348632,ASOS DESIGN Prize tie leg high heeled shoes,1372,Women,asos design,170.0,black,4,Other,Other,heels,4,32,109.135,160.5,215.068
959,113333380,ASOS DESIGN Prize tie leg high heeled shoes,1372,Women,asos design,102.34,white pu,4,Other,Other,shoe,4,12,121.979,202.229,218.276
960,116057398,ASOS DESIGN Prize embellished tie leg high heeled shoes,1372,Women,asos design,141.7,rainbow,4,Other,Other,heels,4,8,147.656,160.5,211.859
961,109263834,ASOS DESIGN Hilton barely there block heeled sandals,1373,Women,asos design,150.0,black,4,Other,Textile Other,heels,3,32,154.078,112.349,192.599
962,110128567,ASOS DESIGN Hilton barely there block heeled sandals,1373,Women,asos design,78.72,white,4,Other,Other,sandals,4,20,160.5,227.906,234.328
963,111638384,ASOS DESIGN Hilton barely there block heeled sandals,1373,Women,asos design,150.0,sage green,4,Other,Textile Other,sandals,4,8,115.557,121.979,182.969
964,109263826,ASOS DESIGN Hilton barely there block heeled sandals,1373,Women,asos design,150.0,beige,4,Other,Other,heels,4,31,150.87,182.969,192.599
965,109263825,ASOS DESIGN Hilton barely there block heeled sandals,1373,Women,asos design,150.0,rose gold,5,Other,Other,sandals,4,56,134.818,195.807,221.49
966,109263827,ASOS DESIGN Hilton barely there block heeled sandals,1373,Women,asos design,150.0,ivory satin,5,Other,Textile Other,sandals,4,14,179.755,202.229,234.328
967,103395517,ASOS DESIGN Earthly high-heeled knitted sock boots,1374,Women,asos design,210.0,black,6,Other,Textile Other,boots,5,82,170.125,269.635,269.635
968,124198699,River Island low ankle chelsea boot,1380,Women,river island,255.0,black,7,Other,Other,shoe,3,3,215.068,295.318,295.318
969,117758281,New Look strappy sandal with block heel,1383,Women,new look,150.0,black,6,Other,Other,sandals,5,52,121.979,179.755,202.229
970,116368839,ASOS DESIGN Cannes heeled hardware knee boots,1384,Women,asos design,275.0,black,5,Other,Other,shoe,4,9,125.188,179.755,221.49
971,119502927,Topshop Lex chunky loafer with metal detail,1385,Women,topshop,200.0,black,5,Rubber Other,Other,shoe,2,6,266.427,147.656,227.906
972,123393498,New Look flat chunky flatform lace up boot,1389,Women,new look,160.07,black,8,Rubber Other,Other,shoe,5,35,202.229,202.229,240.75
973,123111330,New Look loafers with chain detail,1392,Women,new look,145.0,black,5,Rubber Other,Other,shoe,3,4,0.0,0.0,0.0
974,122118484,New Look flat high ankle lace up boot,1395,Women,new look,245.0,black,7,Rubber Other,Other,shoe,4,23,125.188,173.339,147.656
975,123173961,New Look lace up chunky flat boot,1395,Women,new look,230.0,black,7,Rubber Other,Other,shoe,3,9,134.818,215.068,150.87
976,116198369,ASOS DESIGN Daze multi lace skater trainers with chain,1396,Women,asos design,225.0,black,9,Other,Other,trainers,4,4,80.25,202.229,134.818
977,103364514,ASOS DESIGN Roma square toe heeled sock boots,1397,Women,asos design,225.0,black,5,Other,Other,boots,4,3,160.5,240.75,266.427
978,103364533,ASOS DESIGN Roma square toe heeled sock boots,1397,Women,asos design,225.0,gold,6,Other,Other,boots,5,3,186.177,321.0,295.318
979,103364538,ASOS DESIGN Roma square toe heeled sock boots,1397,Women,asos design,225.0,blue,6,Other,Other,boots,5,4,160.5,321.0,260.005
980,116018672,ASOS DESIGN Restore leather mid-heel boots,1399,Women,asos design,370.0,black leather,6,Other,Other,boots,4,29,150.87,208.646,240.75
981,115113642,Topshop Rex beaded heeled sandal,1400,Women,topshop,260.0,turquoise,6,Rubber Other,Other,heels,4,3,160.5,215.068,240.75
982,117844912,ASOS DESIGN Miller chunky loafers,1404,Women,asos design,195.0,black,7,Other,Other,loafers,4,33,247.167,208.646,237.536
983,115382226,ASOS DESIGN Hint leather clog mid heeled sandals,1406,Women,asos design,106.27,white,5,Other,Other,sandals,4,5,224.698,176.547,208.646
984,115382227,ASOS DESIGN Hint leather clog mid heeled sandals,1406,Women,asos design,240.0,sage gren,6,Other,Other,heels,5,15,173.339,224.698,269.635
985,113763612,ASOS DESIGN Miley suede loafers,1407,Women,asos design,98.14,lime,5,Other,Other,loafers,4,6,105.927,176.547,240.75
986,113763595,ASOS DESIGN Miley leather loafers,1407,Women,asos design,124.9,pink cow print,5,Other,Other,loafers,2,4,160.5,121.979,221.49
987,114162346,Simmi London clear mule heeled sandal,1408,Women,simmi,117.56,beige,4,Rubber Other,Other,sandals,3,4,121.979,160.5,179.755
988,121178499,adidas Originals Ozweego trainers,1414,Women,shoes,525.0,silver green/si,10,Rubber Textile Other,Textile LeatherOther,shoe,5,3,160.5,0.0,0.0
989,119529459,adidas Originals Ozweego trainers,1414,Women,adidas,525.0,white,9,Other,Textile Other,trainers,5,3,160.5,0.0,0.0
990,116055018,ASOS DESIGN Auction western detail chelsea boots,1418,Women,asos design,265.0,black,6,Other,Textile Other,boots,5,3,215.068,266.427,240.75
991,121178494,adidas Originals Forum Bonega trainers,1421,Women,adidas,475.0,ftwr white/core,7,Rubber Other,LeatherOther,shoe,5,13,134.818,0.0,0.0
992,118656444,Schuh Blake heeled sock boots,1425,Women,schuh,255.0,black,4,Other,Textile Other,shoe,4,6,147.656,227.906,186.177
993,124793473,New Look flared croc square toe heeled sandals,1426,Women,new look,150.0,black,6,ThermoplasticPolyurethane Other,Other,shoe,5,5,0.0,0.0,0.0
994,116018578,ASOS DESIGN Cracking leather mid-heel knee boots,1427,Women,asos design,480.0,brown leather,6,Other,Other,shoe,4,12,112.349,186.177,247.167
995,116018577,ASOS DESIGN Cracking leather mid-heel knee boots,1427,Women,asos design,480.0,black leather,5,Other,Other,shoe,4,13,118.766,208.646,240.75
996,116018631,ASOS DESIGN April lace up hiker boots,1429,Women,asos design,200.0,black,7,Other,Other,boots,4,3,215.068,240.75,215.068
997,116018614,ASOS DESIGN April lace up hiker boots,1429,Women,asos design,200.0,taupe micro,7,Other,Textile Other,boots,5,5,112.349,240.75,272.849
998,109523347,New Balance CT302 platform trainers,1431,Women,new balance,420.0,white,7,Rubber Other,Other,trainers,5,13,128.396,266.427,295.318
999,116709782,New Balance CT302 platform trainers,1431,Women,new balance,525.0,white/white,7,Rubber Other,LeatherOther,trainers,3,7,138.026,205.438,173.339
1000,116709785,New Balance CT302 platform trainers,1431,Women,new balance,525.0,grey/navy,7,Rubber Other,LeatherOther,trainers,5,4,121.979,282.479,301.74
1001,116709786,New Balance CT302 platform trainers,1431,Women,new balance,525.0,white/red,7,Rubber Other,LeatherOther,trainers,5,12,134.818,282.479,314.578
1002,118952123,ASOS DESIGN Copenhagen chunky knee high sock boots,1433,Women,asos design,275.0,black,5,Other,Other,shoe,4,6,186.177,240.75,240.75
1003,115973308,Reebok Running Floatride Energy 4 trainers,1434,Women,reebok,312.26,black,9,Other,Other,trainers,5,22,160.5,321.0,240.75
1004,118658700,adidas Terrex Trail Maker Goretex trainers,1436,Women,adidas,580.0,mid blue,8,Other,Other,trainers,5,64,141.24,240.75,240.75
1005,121418425,New Look lace up mesh trainers,1437,Women,new look,115.0,black,5,Rubber Other,Other,shoe,3,8,211.859,170.125,121.979
1006,123110832,New Look studded back ankle strap flat shoes,1438,Women,new look,120.0,black,6,Rubber Other,Other,shoe,5,3,186.177,186.177,215.068
1007,114216738,Topshop Halo premium leather square toe heeled boot,1440,Women,topshop,500.0,black,5,Other,LeatherOther,shoe,5,14,138.026,224.698,276.057
1008,116443486,schuh Lana leather tassel loafers,1441,Women,schuh,280.0,black,5,ThermoplasticPolyurethane Other,LeatherOther,shoe,4,14,195.807,227.906,240.75
1009,116858458,Topshop Sami high heeled mule,1442,Women,topshop,190.0,black,5,Other,Other,mules,5,3,160.5,202.229,160.5
1010,120098444,Topshop Kasper chunky sock boot,1443,Women,topshop,215.17,camel,5,Rubber Other,Other,shoe,3,5,224.698,144.448,144.448
1011,116744648,Public Desire Exclusive Nile cleated chunky sole boots,1444,Women,public desire,250.0,black,5,Rubber Other,Other,boots,4,8,218.276,173.339,195.807
1012,116030991,ASOS DESIGN Gadget chunky chelsea rain boots,1445,Women,asos design,160.0,beige,6,Other,Other,wellies,5,7,218.276,240.75,253.589
1013,1582973,ASOS DESIGN Gadget chunky chelsea rain boots,1445,Women,asos design,160.0,black,6,Other,Other,boots,5,281,218.276,253.589,260.005
1014,1756374,ASOS DESIGN Gadget chunky chelsea rain boots,1445,Women,asos design,110.21,lilac,6,Other,Other,boots,5,182,205.438,256.797,260.005
1015,114239067,ASOS DESIGN Gadget chunky chelsea wellies,1445,Women,asos design,110.21,pastel blue,6,Other,Other,wellies,4,17,240.75,208.646,253.589
