ProductKey,Name,NumberCatalog,Gender,Brand,Price,Color,Details,Type,MaterialSoleRubber,MaterialSolePolyester,MaterialSoleTextile,MaterialSoleThermoplasticPolyurethane,MaterialSoleLeather,MaterialSoleOther,MaterialUpperRubber,MaterialUpperPolyester,MaterialUpperTextile,MaterialUpperThermoplasticPolyurethane,MaterialUpperLeather,MaterialUpperOther,GlobalRank,Reviews,RankSize,RankComfort,RankQuality
117679846,Vans Old Skool Gumsole trainers in black and white,2571,Men,Vans,365,Black,"If in doubt, trainers , Low-profile design , Lace-up fastening , Padded cuff  , Signature Vans branding  , Old Skool stripe to sides , 'Off The Wall' heel tab {if applicable} , Reinforced toe caps  , Durable gumsole , Signature waffle tread",Trainers,0,0,0,0,0,0,0,0,0,0,0,0,4.1,9,179.75,292.104,276.052
117682503,Vans Old Skool faux leather trainers in white,2571,Men,Vans,,White,"Made for unboxing  , Low-profile design , Lace-up fastening , Padded cuff  , Signature Vans branding  , 'Off The Wall' heel tab  , Reinforced toe caps  , Durable rubber outsole , Platform sole , Signature waffle tread",Trainers,100,0,0,0,0,0,0,0,100,0,0,0,3,5,160.5,160.5,192.594
119793782,Vans ua old skool trainers in off white camo,2571,Men,Vans,415,WHITE,"Made for unboxing , Low-profile design , Lace-up fastening , Padded cuff  , Signature Vans branding  , Old Skool stripe to sides , 'Off The Wall' heel tab  , High-gloss taping  , Durable rubber outsole , Signature waffle tread",Trainers,100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
119793774,Vans UA Old Skool trainers in triple black faux leather,2571,Men,Vans,415,BLACK,"Made for unboxing , Low-profile design , Lace-up fastening , Padded cuff , Signature Vans branding , Old Skool stripe to sides , 'Off The Wall' heel tab , Reinforced toe caps , Durable rubber outsole , Signature waffle tread","Shoes,",100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
119793762,Vans UA old skool suede trainers in burgundy,2571,Men,Vans,445,BURGUNDY,"Made for unboxing  , Low-profile design , Lace-up fastening , Padded cuff  , Signature Vans branding  , Old Skool stripe to sides , 'Off The Wall' heel tab  , Reinforced toe caps  , Durable rubber outsole , Platform sole  , Signature waffle tread",Trainers,100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
119793760,Vans UA old skool suede trainers in tortoise shell,2571,Men,Vans,Now 198.38,MULTI,"Your casualwear companions , Low-profile design , Lace-up fastening , Padded cuff , Signature Vans branding , Old Skool stripe to sides , Reinforced toe caps , Durable rubber outsole , Signature waffle tread","Shoes,",100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
119793695,Vans UA Old Skool trainers in college black/white,2571,Men,Vans,415,BLACK,"Made for unboxing , Low-profile design , Lace-up fastening , Padded cuff  , Signature Vans branding  , Old Skool stripe to side , 'Off The Wall' heel tab  , Reinforced toe caps  , High-gloss taping  , Durable rubber outsole , Platform sole  , Signature waffle tread",Trainers,100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
119793700,Vans UA Old Skool paisley trainers in black/olive green,2571,Men,Vans,Now 206.62,BLACK,"Made for unboxing , Low-profile design , Lace-up fastening , Padded cuff , Signature Vans branding , Old Skool stripe to sides , 'Off The Wall' heel tab , Reinforced toe caps , Durable rubber outsole , Signature waffle tread","Shoes,",100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
119793744,Vans UA Old Skool trainers in brown with gum sole,2571,Men,Vans,Now 288.65,BROWN,"Made for unboxing , Low-profile design , Lace-up fastening , Padded cuff , Signature Vans branding , Old Skool stripe to sides , Reinforced toe caps , Gum sole , Signature waffle tread","Shoes,",100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
119793706,Vans UA Old Skool trainers in off white/brown,2571,Men,Vans,Now 330.63,WHITE,"New kicks for your 'fit , Low-profile design , Lace-up fastening , Signature Vans branding , Old Skool stripe to sides , Durable rubber outsole , Textured grip tread","Shoes,",100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
119793726,Vans UA Old Skool trainers in cloud blue,2571,Men,Vans,360,OFF WHITE,"Made for unboxing , Low-profile design , Lace-up fastening , Padded cuff  , Signature Vans branding  , Old Skool stripe to sides , 'Off The Wall' heel tab , Reinforced toe caps  , High-gloss taping  , Durable rubber outsole , Platform sole  , Signature waffle tread",Trainers,100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
119793781,Vans UA old skool trainers in khaki camo,2571,Men,Vans,Now 185.94,KHAKI,"Made for unboxing , Low-profile design , Lace-up fastening , Padded cuff , Signature Vans branding , Old Skool stripe to sides , 'Off The Wall' heel tab , Reinforced toe caps , Durable rubber outsole , Signature waffle tread",Trainers,100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
122731741,Vans UA Old Skool trainers in off white with vintage pop,2571,Men,Vans,Now 312.26,WHITE,"Made for unboxing , Low-profile design , Lace-up fastening , Padded cuff , Signature Vans branding , Old Skool stripe to sides , 'Off The Wall' heel tab , Reinforced toe caps , Durable rubber outsole , Signature waffle tread","Shoes,",100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
122731766,Vans UA Old Skool trainers in flax suede Exclusive at ASOS,2571,Men,Vans,390,BEIGE,"Your casualwear companions , Low-profile design , Lace-up fastening , Padded cuff , Signature Vans branding , Old Skool stripe to sides , 'Off The Wall' heel tab , Reinforced toe caps , Durable rubber outsole , Signature waffle tread","Shoes,",100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0
117596542,Puma CA Pro trainers in white and black,2572,Men,Puma,Now 312.26,white/black,"Made for unboxing , Low-profile design , Padded tongue and cuff , Signature PUMA branding , Durable rubber outsole , Textured grip tread","Shoes,",100,0,0,0,0,0,0,0,100,0,0,0,5,6,202.229,260,266.427
110703399,Puma CA Pro trainers in triple white,2572,Men,Puma,370,WHITE,"New kicks for your 'fit , Low-profile design , Lace-up fastening , Padded tongue and cuff , Signature PUMA branding , Perforated for ventilation , Durable rubber outsole , Textured grip tread",Trainers,100,0,0,0,0,0,0,0,0,0,100,0,4.4,26,157.281,260,282.479
110949686,Puma CA Pro suede trainers in black with gum sole - exclusive to ASOS,2572,Men,Puma,395,BLACK,"Made for unboxing , Low-profile design , Lace-up fastening , Padded tongue and cuff , Signature PUMA branding , Gum sole , Textured grip tread","Shoes,",0,0,0,0,0,0,0,0,100,0,0,0,4.2,13,134.812,260,266.427
110949687,Puma CA Pro suede trainers in dark green with gum sole - exclusive to ASOS,2572,Men,Puma,395,DARK GREEN,"Made for unboxing , Low-profile design , Lace-up fastening , Padded tongue and cuff , Signature PUMA branding , Gum sole , Textured grip tread","Shoes,",100,0,0,0,0,0,0,0,100,0,0,0,4.4,15,121.979,282.479,298.521
115082738,Puma CA Pro trainers in white and dark green,2572,Men,PUMA,Now 233.02,,"Made for unboxing , Low-profile design , Lace-up fastening  , Padded tongue and cuff  , Signature PUMA branding  , Durable rubber outsole , Textured grip tread",Trainers,100,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0
115082739,Puma CA Pro trainers in white and light grey,2572,Men,PUMA,390,white-light grey,"Made for unboxing , Low-profile design , Lace-up fastening  , Padded tongue and cuff  , Signature PUMA branding  , Durable rubber outsole , Textured grip tread",Trainers,100,0,0,0,0,0,0,0,0,0,100,0,4.5,8,160.5,276.052,298.521
117633478,Puma Cali Dream perforated trainers in white and red with gum sole,2572,Men,PUMA,Now 308.59,WHITE/RED,"Made for unboxing , Low-profile design  , Lace-up fastening   , Padded tongue and cuff   , Signature PUMA branding   , Durable rubber gum sole  , Textured grip tread",Trainers,100,0,0,0,0,0,0,0,0,0,100,0,4.2,13,131.604,266.427,282.479
120599544,Puma CA Pro acid brights trainers in white and pink,2572,Men,Puma,Now 312.26,MULTI,"Your casualwear companions , Low-profile design , Padded tongue and cuff , Signature PUMA branding , Durable rubber outsole , Textured grip tread","Shoes,",100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
120599538,Puma CA Pro acid brights trainers in white with green detail - Exclusive to ASOS,2572,Men,Puma,Now 312.26,MULTI,"Your casualwear companions , Low-profile design , Padded tongue and cuff , Signature PUMA branding , Durable rubber outsole , Textured grip tread","Shoes,",100,0,0,0,0,0,0,0,0,0,0,0,4.7,3,160.5,295.312,240.75
120599536,Puma CA Pro acid brights trainers in white and blue,2572,Men,Puma,Now 312.26,MULTI,"Your casualwear companions , Low-profile design , Padded tongue and cuff , Signature PUMA branding , Durable rubber outsole , Textured grip tread","Shoes,",100,0,0,0,0,0,0,0,0,0,0,0,5,3,186.177,295.312,295.312
117756501,ASOS DESIGN chunky lace up boots with padded collar in stone faux leather,2573,Men,ASOS DESIGN,Now 188.93,STONE,"Next stop: checkout , Pull tab for easy entry , Lace-up fastening , Padded cuff , Chunky sole , Textured tread",Boots,100,0,0,0,0,0,0,0,0,0,0,100,4.9,7,160.5,308.156,295.312
109183345,ASOS DESIGN chelsea boots in stone suede with natural sole,2574,Men,ASOS DESIGN,210,STONE,"It's always boots season , Pull tab for easy entry , Zip-side fastening , Almond toe , Flat sole",Chelsea,100,0,0,0,0,0,0,0,0,0,0,100,4.1,17,173.333,202.229,266.427
1933459,ASOS DESIGN desert boots in stone suede,2575,Men,ASOS DESIGN,Now 160.07,Stone,"Two reasons to add to bag , Lace-up fastening , Round toe , Flat sole",Boots,0,0,0,0,0,100,0,0,0,0,0,100,4.4,27,195.802,224.698,250.375
1891893,ASOS DESIGN desert boots in black suede,2575,Men,ASOS DESIGN,200,Black,"Boots season is back , Lace-up fastening , Round toe , Slim sole , Textured tread ",Boots,0,0,0,0,0,100,0,0,0,0,100,0,3.7,9,189.385,221.49,231.115
116164133,ASOS DESIGN desert boots in black suede,2575,Men,ASOS DESIGN,200,Black,"Next stop: checkout , Pull-on style , Lace-up fastening , Almond toe , Flat sole",Boots,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0
120652962,On Running The Roger Advantage trainers in white and olive,2576,Men,On Running,720,WHITE,"Shoe game: won , Low-profile design , Lace-up fastening , Padded tongue and cuff , Signature On Running branding , Speedboard technology for responsive energy return , Concealed CloudTec technology cushions impac , Herringbone grip tread for added traction","Shoes,",100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0
116026302,Noak made in Portugal loafers with tassel detail in grey suede,2577,Men,Noak,Now 184.73,GREY,"Effort: made , Slip-on style , Tassel detail , Apron front , Signature branding to heel , Tonal stitching , Handmade sole , Made in Portugal",Loafers,100,0,0,0,0,0,0,0,0,0,0,100,3.8,4,160.5,160.5,240.75
118948937,Noak made in Portugal loafers with tassel detail in pink suede,2577,Men,Noak,Now 196.28,PINK,"Effort: made , Slip-on style , Tassel detail , Apron toe , Signature branding to heel , Tonal stitching , Handmade sole , Made in Portugal","Shoes,",100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0
120652255,Noak made in Portugal loafers with tassel detail in navy suede,2577,Men,Noak,Now 356.87,BLUE,"Do the smart thing , Slip-on style , Tassel detail , Signature branding to heel , Almond toe , Handmade sole , Made in Portugal","Shoes,",100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0
1933521,ASOS DESIGN oxford shoes in black leather with toe cap,2578,Men,ASOS DESIGN,240,Black,"That ‘new shoe’ feeling  , Slip-on style  , Lace-up front , Seam details , Almond toe , Stacked sole  , Textured tread",Shoes,0,0,0,0,0,100,0,0,0,0,0,100,3.8,13,179.75,192.594,199.01
1891912,ASOS DESIGN oxford shoes in tan leather with toe cap,2578,Men,ASOS DESIGN,240,Tan,"Do the smart thing , Lace-up fastening , Round toe , Contrast stitching  , Slim sole",Shoes,0,0,0,0,0,100,0,0,0,0,100,0,3.4,20,189.385,211.854,231.115
120599536,Puma CA Pro acid brights trainers in white and blue,2579,Men,Puma,Now 312.26,MULTI,"Your casualwear companions , Low-profile design , Padded tongue and cuff , Signature PUMA branding , Durable rubber outsole , Textured grip tread","Shoes,",100,0,0,0,0,0,0,0,0,0,0,0,5,3,186.177,295.312,295.312
110703399,Puma CA Pro trainers in triple white,2579,Men,Puma,370,WHITE,"New kicks for your 'fit , Low-profile design , Lace-up fastening , Padded tongue and cuff , Signature PUMA branding , Perforated for ventilation , Durable rubber outsole , Textured grip tread",Trainers,100,0,0,0,0,0,0,0,0,0,100,0,4.4,26,157.281,260,282.479
110949686,Puma CA Pro suede trainers in black with gum sole - exclusive to ASOS,2579,Men,Puma,395,BLACK,"Made for unboxing , Low-profile design , Lace-up fastening , Padded tongue and cuff , Signature PUMA branding , Gum sole , Textured grip tread","Shoes,",0,0,0,0,0,0,0,0,100,0,0,0,4.2,13,134.812,260,266.427
110949687,Puma CA Pro suede trainers in dark green with gum sole - exclusive to ASOS,2579,Men,Puma,395,DARK GREEN,"Made for unboxing , Low-profile design , Lace-up fastening , Padded tongue and cuff , Signature PUMA branding , Gum sole , Textured grip tread","Shoes,",100,0,0,0,0,0,0,0,100,0,0,0,4.4,15,121.979,282.479,298.521
115082738,Puma CA Pro trainers in white and dark green,2579,Men,PUMA,Now 233.02,,"Made for unboxing , Low-profile design , Lace-up fastening  , Padded tongue and cuff  , Signature PUMA branding  , Durable rubber outsole , Textured grip tread",Trainers,100,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0
115082739,Puma CA Pro trainers in white and light grey,2579,Men,PUMA,390,white-light grey,"Made for unboxing , Low-profile design , Lace-up fastening  , Padded tongue and cuff  , Signature PUMA branding  , Durable rubber outsole , Textured grip tread",Trainers,100,0,0,0,0,0,0,0,0,0,100,0,4.5,8,160.5,276.052,298.521
117596542,Puma CA Pro trainers in white and black,2579,Men,Puma,Now 312.26,white/black,"Made for unboxing , Low-profile design , Padded tongue and cuff , Signature PUMA branding , Durable rubber outsole , Textured grip tread","Shoes,",100,0,0,0,0,0,0,0,100,0,0,0,5,6,202.229,260,266.427
117633478,Puma Cali Dream perforated trainers in white and red with gum sole,2579,Men,PUMA,Now 308.59,WHITE/RED,"Made for unboxing , Low-profile design  , Lace-up fastening   , Padded tongue and cuff   , Signature PUMA branding   , Durable rubber gum sole  , Textured grip tread",Trainers,100,0,0,0,0,0,0,0,0,0,100,0,4.2,13,131.604,266.427,282.479
120599544,Puma CA Pro acid brights trainers in white and pink,2579,Men,Puma,Now 312.26,MULTI,"Your casualwear companions , Low-profile design , Padded tongue and cuff , Signature PUMA branding , Durable rubber outsole , Textured grip tread","Shoes,",100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
120599538,Puma CA Pro acid brights trainers in white with green detail - Exclusive to ASOS,2579,Men,Puma,Now 312.26,MULTI,"Your casualwear companions , Low-profile design , Padded tongue and cuff , Signature PUMA branding , Durable rubber outsole , Textured grip tread","Shoes,",100,0,0,0,0,0,0,0,0,0,0,0,4.7,3,160.5,295.312,240.75
114779334,ASOS DESIGN mule loafers in snake print leather with metal toe detail,2580,Men,ASOS DESIGN,Now 103.02,BEIGE,"Love at first scroll  , Snake print  , Slip-on style , Square toe , Flat sole",Loafers,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0
117699068,Crocs Jibbitz double chain 5 pack,2581,Men,Crocs,85,MULTI,"Need-to-know details , Pack of three , Shoe charms for Crocs , Mixed designs","Shoes,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117699065,Crocs Jibbitz elevated gem 5 pack,2581,Men,Crocs,85,MULTI,"Need-to-know details , Pack of five , Shoe charms for crocs , Gem designs","Shoes,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123298459,Puma X-Ray Speed trainers in white and grey,2582,Men,Puma,Now 272.90,WHITE,"New-season MVPs , Low-profile design , Lace-up fastening , Padded tongue and cuff , Signature PUMA branding , SoftFoam+ sockliner for added support , EVA midsole provides lightweight cushioning , Durable rubber outsole , Textured grip tread","Shoes,",100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
107294237,ASOS DESIGN chukka boots in black faux suede,2583,Men,ASOS DESIGN,170,BLACK,"Boot game: strong , Pull tab for easy entry , Lace-up front , Almond toe , Flat sole",Boots,0,0,0,0,0,100,0,0,100,0,0,0,3.8,11,234.323,247.167,218.271
102758444,ASOS DESIGN chukka boots in brown faux suede,2583,Men,ASOS DESIGN,170,Brown,"Two reasons to add to bag , Pull tab for easy entry , Lace-up fastening , Round toe , Flat sole",Boots,0,0,0,0,0,100,0,0,100,0,0,0,3.6,21,192.594,182.969,160.5
115253629,ASOS DESIGN chukka boots in grey faux suede,2583,Men,ASOS DESIGN,170,Grey,"Do the smart thing , Pull-on style , Lace-up fastening , Almond toe , Flat sole",Boots,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,0,0
106698779,ASOS DESIGN derby shoes in black suede with piped edging,2584,Men,ASOS DESIGN,225,BLACK,"Two reasons to add to bag , Lace-up fastening , Round toe , Flat sole ",Shoes,0,0,0,0,0,100,0,0,0,0,0,100,3.9,8,221.49,211.854,211.854
114939905,ASOS DESIGN chelsea boots in brown faux suede,2585,Men,ASOS DESIGN,180,Brown,"Your sign to stop scrolling , Pull tab for easy entry , Elasticated inserts , Almond toe , Flat sole",Chelsea,0,0,0,100,0,0,0,0,0,0,0,100,0,0,0,0,0
1991883,ASOS DESIGN chelsea boots in grey faux suede,2585,Men,ASOS DESIGN,180,Grey,"Boots season is back  , Pull tab for easy entry , Elasticated inserts , Almond toe , Stacked sole",Boots,0,0,0,0,0,100,0,0,50,0,0,50,4,20,195.802,253.583,266.427
102758497,ASOS DESIGN chelsea boots in tan faux suede,2585,Men,ASOS DESIGN,Now 89.22,Tan,"It's always boots season , Pull tab for easy entry , Elasticated inserts , Almond toe , Flat sole , Low block heel",Boots,0,0,0,0,0,100,0,0,50,0,0,50,3.6,30,195.802,224.698,208.646
114939852,ASOS DESIGN chelsea boots in black faux suede,2585,Men,ASOS DESIGN,Now 152.19,Black,"Boots season is back , Pull tab for easy entry , Zip-side fastening , Elasticated insert , Round toe , Chunky sole , Lugged tread",Boots,0,0,0,0,0,100,0,0,100,0,0,0,4.2,9,150.865,231.115,189.385
116523578,Puma Golf GS-Fast trainers in white,2586,Men,Puma Golf,555,WHITE,"Next stop: checkout , Seam-sealed design helps to keep water out , Low-profile style , Pull tab for easy entry , Lace-up fastening , Padded tongue and cuff , Signature PUMA branding , Durable rubber outsole , Lugged tread for improved traction and durability","Shoes,",100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
124243404,Puma Golf GS-Fast trainers in black,2586,Men,Puma Golf,555,BLACK,"Next stop: checkout , Seam-sealed design helps to keep water out , Low-profile style , Pull tab for easy entry , Lace-up fastening , Padded tongue and cuff , Signature PUMA branding , Dual-density insole for added cushioning , Durable rubber outsole , Lugged tread for improved traction and durability","Shoes,",100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
119793785,Vans ua Sk8-Hi bolt trainers in black,2587,Men,Vans,470,BLACK,"Your casualwear companions , High-top design , Lace-up fastening , Padded cuff , Signature Vans branding , Old Skool stripe to sides , 'Off The Wall' heel tab , Reinforced toe caps , Comfycush midsole provides lightweight cushioning , Durable rubber outsole , Signature waffle tread","Shoes,",100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
120599539,Puma slipstream trainers in white with black and green suede detail,2588,Men,Puma,Now 354.25,MULTI,"New kicks for your 'fit , Low-profile design , Lace-up fastening , Padded tongue and cuff , Signature PUMA branding , Perforated details , Durable rubber outsole , Textured grip tread","Shoes,",100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0
123298458,Puma X-Ray Speed Better trainers in white and pebble grey,2589,Men,Puma,Now 283.40,WHITE,"Made for unboxing , Low-profile design , Lace-up fastening , Padded tongue and cuff , Signature PUMA branding , CMEVA midsole provides lightweight cushioning , Durable rubber outsole , Textured grip tread","Shoes,",100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
120599543,Puma Ca Pro trainers in off white with grey detail,2590,Men,Puma,Now 312.26,MULTI,"New-season MVPs , Low-profile design , Lace-up fastening , Padded tongue and cuff , Signature PUMA branding , Durable rubber outsole , Textured grip tread","Shoes,",100,0,0,0,0,0,0,0,100,0,0,0,5,5,208.646,304.948,288.896
117353731,ASOS DESIGN brogue shoe in brown leather on white wedge sole,2591,Men,ASOS DESIGN,Now 233.54,BROWN,"Do the smart thing , Brogue detailing , Lace-up fastening , Round toe , Stacked sole , Textured tread",Shoes,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0
117686010,ASOS DESIGN oxford brogue shoes in black leather,2592,Men,ASOS DESIGN,250,Black,"Next stop: checkout , Classic brogue design , Lace-up fastening , Almond toe , Stacked sole","Shoes,",100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0
117686032,ASOS DESIGN oxford brogue shoes in tan leather,2592,Men,ASOS DESIGN,250,Tan,"Dress from the feet up , Low profile , Brogue detailing , Lace-up fastening , Slim toe , Low heel","Shoes,",100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0
114935489,ASOS DESIGN brogue shoes in brown faux suede,2593,Men,ASOS DESIGN,Now 152.19,BROWN,"Do the smart thing , Lace-up fastening , Brogue details , Almond toe , Flat sole",Shoes,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,0,0
115879150,Under Armour Training Charged Commit 3 trainers in black and white,2594,Men,Under Armour,365,BLACK,"Made for unboxing , Low-profile design , Lace-up fastening , Padded tongue and cuff , Logo branding , Textured grip tread",Trainers,100,0,0,0,0,0,0,0,100,0,0,0,3.7,3,160.5,295.312,215.062
123298464,Puma Basket Classic XXI trainers in white and varsity green,2595,Men,Puma,Now 291.27,WHITE,"Your casualwear companions , Low-profile design , Lace-up fastening , Padded tongue and cuff , Signature PUMA branding , Durable rubber outsole , Textured grip tread","Shoes,",100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0
116164115,ASOS DESIGN desert boots in stone suede with leather detail,2596,Men,ASOS DESIGN,225,Stone,"Add-to-bag material , Pull tab for easy entry , Lace-up fastening , Round toe , Flat sole",Boots,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0
1694092,ASOS DESIGN desert boots in black suede with leather detail,2596,Men,ASOS DESIGN,Now 165.32,Black,"Two reasons to add to bag  , Pull tab for easy entry  , Lace-up fastening , Round toe  , Flat sole  , Textured tread",Boots,0,0,0,0,0,100,0,0,0,0,0,100,3.3,15,256.792,166.917,173.333
116164109,ASOS DESIGN desert boots in tan leather with suede detail,2596,Men,ASOS DESIGN,240,Tan,"Next stop: checkout , Pull tab for easy entry , Lace-up fastening , Round toe , Stacked sole",Boots,0,0,0,0,0,100,0,0,0,0,0,100,3.1,10,202.229,160.5,109.135
118648620,ASOS DESIGN loafers in black glitter velvet with silver embroidery,2597,Men,ASOS DESIGN,180,BLACK,"Next stop: checkout , Slip-on style , Embroidery detail , Round toe , Flat sole","Shoes,",100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
114935490,ASOS DESIGN brogue shoes in tan faux leather,2598,Men,ASOS DESIGN,Now 152.19,TAN,"Do the smart thing , Brogue detailing , Lace-up fastening , Almond toe , Flat sole",Brogues,0,0,0,100,0,0,0,0,0,0,0,100,2.3,6,147.656,134.812,134.812
117682815,Vans Slip-On checkerboard trainers in black,2599,Men,Vans,290,Black,"Supplier code: VEYEBWW , If you know, you know , Slip-on style , Stretch inserts , Padded, shaped cuff , Chunky sole , Signature waffle tread",Plimsolls,0,0,0,0,0,100,0,0,100,0,0,0,3.7,3,186.177,266.427,266.427
113304522,ASOS DESIGN loafers in woven black leather with tassel detail,2600,Men,ASOS DESIGN,Now 132.25,BLACK,"Do the smart thing , Woven design , Slip-on style , Tassel front , Almond toe , Flat sole",Loafers,100,0,0,0,0,0,0,0,0,0,0,100,3.8,8,102.719,205.438,227.906
113304521,ASOS DESIGN loafers in woven brown leather with tassel detail,2600,Men,ASOS DESIGN,Now 132.25,BROWN,"Next stop: checkout , Slip-on style , Tassel detail , Almond toe , Flat sole , Lugged tread",Loafers,100,0,0,0,0,0,0,0,0,0,0,100,2,14,105.927,105.927,105.927
103998355,ASOS DESIGN black leather penny loafer,2601,Men,ASOS DESIGN,290,BLACK,"Do the smart thing , Slip-on style , Penny front , Almond toe , Flat sole",Loafers,0,0,0,0,0,100,0,0,0,0,100,0,3.1,30,86.6667,131.604,221.49
123346607,Puma caven trainers in white and green,2602,Men,Puma,Now 275.53,WHITE/GREEN,"New-season MVPs , Low-profile design , Lace-up fastening , Padded tongue and cuff , Signature PUMA branding , Durable rubber outsole , Textured grip tread","Shoes,",100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0
123298462,Puma CA Pro Classic trainers in white,2603,Men,Puma,390,WHITE,"Your casualwear companions , Low-profile design , Lace-up fastening , Padded tongue and cuff , Signature PUMA branding , Durable rubber outsole , Textured grip tread","Shoes,",100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0
122731760,Vans UA Lowland CC trainers in white with khaki detail,2604,Men,Vans,Now 330.63,WHITE,"Shoe game: won , Low-profile design , Lace-up fastening , Padded tongue and cuff , Logo details , Slim sole , Textured grip tread","Shoes,",100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
119793749,Vans UA lowland CC trainers in burgundy,2604,Men,Vans,Now 375.24,BURGUNDY,"New-season MVPs , Low-profile profile , Lace-up fastening , Padded tongue and cuff , Signature Vans branding , Durable rubber outsole , Signature waffle tread","Shoes,",100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
119793780,Vans UA lowland trainers in triple white leather,2604,Men,Vans,Now 354.25,WHITE,"Made for unboxing , Low-profile design , Lace-up fastening , Padded cuff , Signature Vans branding  , Durable rubber outsole , Signature waffle tread",Trainers,100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
119793704,Vans UA Lowland trainers in white,2604,Men,Vans,445,WHITE,"Made for unboxing , Low-profile design , Lace-up fastening  , Padded tongue and cuff  , Signature Vans branding  , Durable rubber outsole , Signature waffle tread",Trainers,100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
119793705,Vans UA Lowland trainers in white/burgundy,2604,Men,Vans,445,WHITE,"Made for unboxing , Low-profile design , Lace-up fastening  , Padded tongue and cuff  , Signature Vans branding  , Durable rubber outsole , Signature waffle tread",Trainers,100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
119793737,Vans UA lowland cc trainers in white with ombre side stripe,2604,Men,Vans,Now 264.50,WHITE,"Made for unboxing , Low-profile design , Lace-up fastening  , Padded tongue and cuff  , Signature Vans branding  , Durable rubber outsole , Signature waffle tread",Trainers,100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
122731758,Vans UA Lowland cc trainers in freshman tan,2604,Men,Vans,445,TAN,"New-season MVPs , Low-profile design , Lace-up fastening , Signature Vans branding , Old Skool stripe to sides , Comfycush midsole provides lightweight cushioning , Padded cuff , Durable rubber outsole , Signature waffle tread","Shoes,",100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0
122731759,Vans UA Lowland cc trainers in freshman blue,2604,Men,Vans,445,BLUE,"Made for unboxing , Low-profile  design , Lace-up fastening , Padded cuff , Signature Vans branding , Comfycush midsole provides lightweight cushioning , Durable rubber outsole , Signature waffle tread","Shoes,",100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0
117682844,Vans Classic Slip-On trainers in black,2605,Men,Vans,315,Black,,"Shoes,",100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
117686032,ASOS DESIGN oxford brogue shoes in tan leather,2606,Men,ASOS DESIGN,250,Tan,"Dress from the feet up , Low profile , Brogue detailing , Lace-up fastening , Slim toe , Low heel","Shoes,",100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0
